asin,title,brand,brand_id,product_url,image_url,currency,deal_price,list_price,badge_discount_pct,badge_label,deal_type,deal_state,deal_id,percent_claimed,deal_ends_at,rating,review_count,pct_5_star,pct_1_star,category,product_type,department_ids,has_variations,is_pinned,source_filter,discount_pct,savings_abs,hours_remaining,is_time_limited,price_band,discount_band,review_band,deal_score,scraped_at
B0GDFC24CV,"HOMESURE8 Pack 40 Gal Large Strong Moving Bags with Zippers & Carrying Handles - Water-Resistant - Heavy Duty Storage Tote for Space Saving, Fold Flat, Alternative to Moving Box (Blue)",HOMESURE,2142554,https://www.amazon.com/HOMESURE8-Strong-Zippers-Carrying-Handles/dp/B0GDFC24CV,https://m.media-amazon.com/images/I/41LIRdYJLvL,USD,,,,,,,,,,,,,,gl_home,STORAGE_BAG,"1055398,1063498",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FVXVH4R9,"WEZVIX Washable 8X10 Area Rugs for Living Room, Soft Low Pile Vintage Rugs with Non Slip Rubber Backing, Boho Large Carpet for Bedroom, Dining Room, Farmhouse, Nursery, Home Office",WEZVIX,521314,https://www.amazon.com/WEZVIX-Washable-Vintage-Backing-Farmhouse/dp/B0FVXVH4R9,https://m.media-amazon.com/images/I/51sKYoOWUJL,USD,41.99,59.99,30.0,30% off,BEST_DEAL,AVAILABLE,10ce03b5,,,,,,,gl_furniture,RUG,"1055398,1063498",True,False,bubble:us-outlet,30.0,18.0,,False,$25–50,20–30%,,18.0,2026-09-16 23:25:19.134315+00:00
B0F23JKPG9,"NOBIS Magnetic Power Bank 22.5W 10000mAh Portable Charger with Stand | 15W Wireless Battery Pack with LED Display, USB-C In/Out Battery Bank for iPhone, Android and More",NOBIS,6992061,https://www.amazon.com/NOBIS-A2641-Magnetic-10000mAh-Wireless/dp/B0F23JKPG9,https://m.media-amazon.com/images/I/41II3PmFp9L,USD,,,,,,,,,,,,,,gl_wireless,POWER_BANK,"2335752011,2335753011",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0GX9V779H,"Heavy Duty Mattress Moving Bag with Ergonomic Handles, Blue, Queen | Base Cradle Webbing and Ergonomic Stair Carry Handles with Waterproof Dustproof Seal for Secure Mattress Moving and Storage",NATURELUX,2150201,https://www.amazon.com/Heavy-Mattress-Moving-Ergonomic-Handles/dp/B0GX9V779H,https://m.media-amazon.com/images/I/41cGwlv3zkL,USD,,,,,,,,,,,,,,gl_home,MATTRESS_COVER,"1055398,1063498",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DYJWTYCB,"EWORK 20V 550CFM Cordless Leaf Blower with 2×4.0Ah Batteries & Fast Charger | Lightweight Handheld Electric Leaf Blower, Turbo Mode 150MPH Battery Powered Blowers for Lawn Yard Patio Cleaning",EWORK,979685,https://www.amazon.com/Cordless-Powerful-Batteries-Variable-Speed-Lightweight/dp/B0DYJWTYCB,https://m.media-amazon.com/images/I/41fPMn-MlkL,USD,,,,,,,,,,,,,,gl_lawn_and_garden,LEAF_BLOWER,"2972638011,3238155011",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0F4PH97LG,"FLISSA Hunting Blind, 270 See-Through Ground Blind for Deer Hunting | Pop Up Design, Full-Opening Dual Doors, Silent Sliding Windows, Brush Loops, Durable Frame, Camo Tent, Carry Bag Included",FLISSA,1683802,https://www.amazon.com/FLISSA-See-Through-Full-Opening-Camouflage-Reinforced/dp/B0F4PH97LG,https://m.media-amazon.com/images/I/51dVPkZCqDL,USD,,,,,,,,,,,,,,gl_sports,SPORTING_GOODS,"3375251,3375301,3412851",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FNJKM6XN,"BondOnLum Aluminum Foil Pans, 9×13 Half Size Pans, Disposable Foil Pans for Roasting, Catering, Picnic or Holiday Needs, Crawfish Boil Party Supplies (30 Pack with Lids)",,17720427,https://www.amazon.com/BondOnLum-Aluminum-Disposable-Roasting-Catering/dp/B0FNJKM6XN,https://m.media-amazon.com/images/I/410tB0wT3pL,USD,20.99,41.99,50.0,50% off,BEST_DEAL,AVAILABLE,dc73b043,,,,,,,gl_kitchen,BAKING_PAN,"1055398,1063498,284507",True,False,bubble:us-outlet,50.0,21.0,,False,$10–25,40–50%,,30.0,2026-09-16 23:25:19.134315+00:00
B0DY4SS58T,"WSYEAR Tulip Lamp Gifts for Mom from Daughter, Christmas Birthday Gifts for Women, Artificial Flower Lamp Night Light for Bedroom Decor Gift for Girlfriend Wife Sister",WSYEAR,1126918,https://www.amazon.com/WSYEAR-Daughter-Birthday-Artificial-Girlfriend/dp/B0DY4SS58T,https://m.media-amazon.com/images/I/41F6u0GF+lL,USD,13.49,26.99,50.0,50% off,BEST_DEAL,AVAILABLE,621a70c8,,,,,,,gl_home_improvement,LAMP,"228013,468240",True,False,bubble:us-outlet,50.0,13.5,,False,$10–25,40–50%,,30.0,2026-09-16 23:25:19.134315+00:00
B0GCZJ6J25,"Goovilla Fence Post Repair Kit for Broken/Leaning/Tilted/Degraded Wood,4Pcs | Heavy Duty Fence Post Anchor Ground Stakes, Robust Quick-Fix Wood Support with Gloves/Installation, Easy to Install,Black",,1688106,https://www.amazon.com/Goovilla-Quick-Fix-Support-Degraded-Installation/dp/B0GCZJ6J25,https://m.media-amazon.com/images/I/512YAmg1AiL,USD,29.99,47.99,38.0,38% off,BEST_DEAL,AVAILABLE,32966bbe,,,,,,,gl_lawn_and_garden,MATERIAL_HANDLING,"16310091,16310161,2972638011,3238155011",True,False,bubble:us-outlet,38.0,18.0,,False,$25–50,30–40%,,22.8,2026-09-16 23:25:19.134315+00:00
B0FMFFRD11,Solary Automotive Magnetic Induction Heater - No Flame Fast Bolt Release | 25s Fast Heating for Rust Stuck Fasteners Old Car Frame Repair Weekend Workshop Car Enthusiast Maintenance Use,Solary,507606,https://www.amazon.com/Solary-Professional-Induction-Bolt-Heater/dp/B0FMFFRD11,https://m.media-amazon.com/images/I/41blQudzf+L,USD,99.99,199.99,50.0,50% off,BEST_DEAL,AVAILABLE,28d78865,,,,,,,gl_home_improvement,HOME_LIGHTING_ACCESSORY,"228013,468240",False,False,bubble:us-outlet,50.0,100.0,,False,$50–100,40–50%,,30.0,2026-09-16 23:25:19.134315+00:00
B0G6Z5MMTX,YOME 40oz Bow Cherry Tumbler Handle and Flip Straw | Stainless Steel Insulated Cute Water Bottle | Keeps Drinks Cold | Dishwasher Safe | Cupholder Friendly | Gift Gym Travel Yoga,,17087681,https://www.amazon.com/YOME-Stainless-Insulated-Dishwasher-Cupholder/dp/B0G6Z5MMTX,https://m.media-amazon.com/images/I/31e64VPoOOL,USD,9.79,19.59,50.0,50% off,BEST_DEAL,AVAILABLE,47671062,,,,,,,gl_kitchen,DRINKING_CUP,"1055398,1063498,284507",True,False,bubble:us-outlet,50.0,9.8,,False,<$10,40–50%,,30.0,2026-09-16 23:25:19.134315+00:00
B09FYWQ44L,"Assark 30W Mini Hot Glue Gun Kit with 30 Glue Sticks | Fast Preheating Hot Melt, High Temp for School Crafts DIY Arts and Quick Home Repairs, Blue",,1418451,https://www.amazon.com/Assark-Sticks-School-Repairs-20W/dp/B09FYWQ44L,https://m.media-amazon.com/images/I/41j2fbGPJ0L,USD,,,,,,,,,,,,,,gl_tools,HOT_GLUE_GUN,"2617941011,2617942011",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0H67T9RD1,"No Drill Curtain Rod Brackets, 8-Pack Adhesive Hooks with Invisible Nails | Rental Friendly Curtain Rod Holders, Compact 30 lb Brackets for Apartments, Bathrooms, Kitchens, Bedrooms, RVs and Blinds",,18712541,https://www.amazon.com/Curtain-Brackets-8-Pack-Adhesive-Invisible/dp/B0H67T9RD1,https://m.media-amazon.com/images/I/41cXwHSilOL,USD,9.99,12.99,23.0,23% off,BEST_DEAL,AVAILABLE,40f29756,,,,,,,gl_home_improvement,MOUNT_BRACKET,"1055398,1063498",True,False,bubble:us-outlet,23.0,3.0,,False,<$10,20–30%,,13.8,2026-09-16 23:25:19.134315+00:00
B0DD5ZZR6S,"Garmin fēnix® 8 Solar, Sapphire, 47mm, Titanium, Amp Yellow/Graphite | Larger-Sized Premium Multisport Smartwatch, Solar Charging, GPS, Built-In Flashlight, Dive-Rated, Built-In Speakers & Mic",Garmin,222211,https://www.amazon.com/Garmin-f%C4%93nix%C2%AE-Multisport-Long-Lasting-Built/dp/B0DD5ZZR6S,https://m.media-amazon.com/images/I/41EBNb8ukzL,USD,849.98,1099.99,23.0,23% off,BEST_DEAL,AVAILABLE,0965abfa,,2026-09-17 06:59:59+00:00,,,,,gl_wireless,WEARABLE_COMPUTER,"6358539011,7141123011,7141124011,7147441011",True,False,departments:7141124011,23.0,250.01,7.6,True,$250+,20–30%,,13.8,2026-09-16 23:25:19.134315+00:00
B095HGD25X,"YND Men's 2 Piece Suit with Tie, Slim Fit Solid Color Jacket and Pants Set | 1 Button Suits, 20+ Colors, Modern Cut Notch Lapel, Random Tie, for Men of All Ages, Prom Party Wedding and Holidays",YND,622262,https://www.amazon.com/YND-Button-Jacket-Wedding-Trousers/dp/B095HGD25X,https://m.media-amazon.com/images/I/41NDCpo1JwL,USD,,,,,,,,,,,,,,gl_apparel,SUIT,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0D4QCQ9CQ,"Sidefeel Women's Wide Leg Jeans High Waisted Stretchy Denim Pants | Raw Hem, Zimbaplatinum, Side Seam, Full Length, Baggy Jeans, Boyfriend Fit, Trendy, Fashion Clothing",Sidefeel,591341,https://www.amazon.com/Sidefeel-Womens-Jeans-Waisted-Strechy/dp/B0D4QCQ9CQ,https://m.media-amazon.com/images/I/41+1WEAVupL,USD,28.99,45.99,37.0,37% off,BEST_DEAL,AVAILABLE,d3e8ec14,,,,,,,gl_apparel,PANTS,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,37.0,17.0,,False,$25–50,30–40%,,22.2,2026-09-16 23:25:19.134315+00:00
B0FBFBK7RJ,"PRETTYGARDEN Women's Tailored Wide Leg Work Dress Pants | High Waisted Flowy Business Casual Palazzo Pants, Professional Office Trousers Slacks, Interview Outfits, Work Clothes",PRETTYGARDEN,331302,https://www.amazon.com/PRETTYGARDEN-Business-Palazzo-Waisted-Trousers/dp/B0FBFBK7RJ,https://m.media-amazon.com/images/I/31h-Rqb+rqL,USD,31.99,40.99,22.0,22% off,BEST_DEAL,AVAILABLE,86ebac6f,,,,,,,gl_apparel,PANTS,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,22.0,9.0,,False,$25–50,20–30%,,13.2,2026-09-16 23:25:19.134315+00:00
B0DFWQ5Z7S,"COZYFIT Scrubs for Women Set - Stretch V-Neck & Jogger Pant with 9 Pockets | Yoga Waistband, Water Resistant Workwear, Slim Fit Look, For Nurses, Clinics, Long Shifts, Daily Medical Uniforms",COZYFIT,6170305,https://www.amazon.com/COZYFIT-Scrubs-Women-Set-Waistband/dp/B0DFWQ5Z7S,https://m.media-amazon.com/images/I/31xDHI1JBYL,USD,34.98,40.99,15.0,15% off,BEST_DEAL,AVAILABLE,cd538674,,,,,,,gl_apparel,MEDICAL_SCRUB_SET,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,15.0,6.01,,False,$25–50,10–20%,,9.0,2026-09-16 23:25:19.134315+00:00
B0CHRFJKS6,"PRETTYGARDEN Women's 2 Piece Matching Lounge Set Sweatsuits | Zip Up Sweatshirt, Long Sleeve Pullover Tops, Elastic Waist Drawstring, Wide Leg Pants Pocket, Fall Tracksuit, Spring Outfits",PRETTYGARDEN,331302,https://www.amazon.com/PRETTYGARDEN-Womens-Matching-Lounge-Sweatsuits/dp/B0CHRFJKS6,https://m.media-amazon.com/images/I/31aMo1LjoEL,USD,33.99,51.99,35.0,35% off,LIGHTNING_DEAL,AVAILABLE,bcd7b717,50.0,2026-09-17 00:35:00+00:00,,,,,gl_apparel,TRACK_SUIT,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,35.0,18.0,1.2,True,$25–50,30–40%,,21.0,2026-09-16 23:25:19.134315+00:00
B0BFKP8Z1C,SHAPERX Shapewear for Women Tummy Control Bodysuit Mid Thigh Body Shaper Shorts for a Lifted Look,SHAPERX,416638,https://www.amazon.com/SHAPERX-Shapewear-Control-Bodysuit-SZ5218-2-Beige-S/dp/B0BFKP8Z1C,https://m.media-amazon.com/images/I/31VgGGtjc-L,USD,32.99,45.99,28.0,28% off,BEST_DEAL,AVAILABLE,308d2ad6,,,,,,,gl_apparel,LEOTARD,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,28.0,13.0,,False,$25–50,20–30%,,16.8,2026-09-16 23:25:19.134315+00:00
B0DPW2546M,"PRETTYGARDEN 2026 Blazers for Women Business Casual | Long Sleeve Button Down, Breasted Notch Lapel, Open Front Suit Jacket, Dressy Work Blazer With Pockets, Winter Fall Outfits",PRETTYGARDEN,331302,https://www.amazon.com/PRETTYGARDEN-Blazers-Business-Casual-Pockets/dp/B0DPW2546M,https://m.media-amazon.com/images/I/41T+1Iu+0+L,USD,39.97,49.99,20.0,20% off,LIGHTNING_DEAL,AVAILABLE,ba9b291a,14.0,2026-09-17 00:50:00+00:00,,,,,gl_apparel,BLAZER,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,20.0,10.02,1.4,True,$25–50,10–20%,,12.0,2026-09-16 23:25:19.134315+00:00
B07W2154Y4,FITRELL 3 Pairs Compression Socks for Women and Men 20-30mmHg-Circulation Support Socks,FITRELL,544238,https://www.amazon.com/Compression-20-30mmHg-Circulation-Support-Running/dp/B07W2154Y4,https://m.media-amazon.com/images/I/41mwXbTSeaL,USD,14.99,26.99,44.0,44% off,BEST_DEAL,AVAILABLE,d08088db,,,,,,,gl_apparel,SOCKS,"1040660,7141123011,1040658,7147441011,7147440011,7141124011",True,False,departments:7141124011,44.0,12.0,,False,$10–25,40–50%,,26.4,2026-09-16 23:25:19.134315+00:00
B0D4M2TRT7,COOFANDY Mens Casual Blazer Knit Sport Coat Lightweight Two Button Suit Jacket,COOFANDY,187499,https://www.amazon.com/COOFANDY-Casual-Blazer-Jacket-Fashion/dp/B0D4M2TRT7,https://m.media-amazon.com/images/I/41WjUuW-1CL,USD,56.99,69.99,19.0,19% off,BEST_DEAL,AVAILABLE,1c16213c,,,,,,,gl_apparel,BLAZER,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,19.0,13.0,,False,$50–100,10–20%,,11.4,2026-09-16 23:25:19.134315+00:00
B0DDDY3WZT,100% Full Grain Genuine Leather Clogs for Men - Fall Shoes for Men 2026 | Memory Foam Insole Arch Support; Natural Cork Footbed Mens Clogs Shoes; Non Slip and Water-Resistant Mules Mens Slippers,Project Cloud,5209892,https://www.amazon.com/Project-Cloud-Mens-Clogs-TAUPSUEDE/dp/B0DDDY3WZT,https://m.media-amazon.com/images/I/41T5qJosNBL,USD,29.9,54.9,46.0,46% off,LIGHTNING_DEAL,AVAILABLE,82263b96,5.0,2026-09-17 00:30:00+00:00,,,,,gl_shoes,SHOES,"679255011,7141123011,7141124011,7147441011",True,False,departments:7141124011,46.0,25.0,1.1,True,$25–50,40–50%,,27.6,2026-09-16 23:25:19.134315+00:00
B0CGLWP2ST,BAMBOO COOL Men's Underwear Breathable Boxer Briefs with Fly Moisture-Wicking Lightweight Underwear 7-Pack,BAMBOO COOL,742712,https://www.amazon.com/BAMBOO-COOL-3D-Pouch-Breathable-Underwear/dp/B0CGLWP2ST,https://m.media-amazon.com/images/I/31BGt3xlamL,USD,45.99,56.99,19.0,19% off,BEST_DEAL,AVAILABLE,d1748b45,,,,,,,gl_apparel,UNDERPANTS,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,19.0,11.0,,False,$25–50,10–20%,,11.4,2026-09-16 23:25:19.134315+00:00
B0C699HSY4,"KIDMI Genuine Suede Clogs for Women Men Cork Footbed Mules Potato Shoes | Arch Support, Comfortable, Leather Slip On, Fall, Casual, Indoor Outdoor, Non-slip Rubber Sole, Adjustable Metal Buckle",KIDMI,3548702,https://www.amazon.com/KIDMI-Leather-Footbed-Sandals-Support/dp/B0C699HSY4,https://m.media-amazon.com/images/I/51ucp++2R0L,USD,39.98,49.99,20.0,20% off,BEST_DEAL,AVAILABLE,132cdbbe,,,,,,,gl_shoes,SHOES,"679337011,7141123011,7141124011,7147440011",True,False,departments:7141124011,20.0,10.01,,False,$25–50,10–20%,,12.0,2026-09-16 23:25:19.134315+00:00
B0BN8K5SH8,Bruno Marc Men's Business Shoes Derby Lace-Up Shoes Suit Shoes Leather with Oxford Lining,Bruno Marc,264169,https://www.amazon.com/Bruno-Marc-Leather-Classic-DOWNINGWIDE-02/dp/B0BN8K5SH8,https://m.media-amazon.com/images/I/41HNv05DTIL,USD,37.99,49.99,24.0,24% off,BEST_DEAL,AVAILABLE,dc31a086,,,,,,,gl_shoes,SHOES,"679255011,7141123011,7141124011,7147441011",True,False,departments:7141124011,24.0,12.0,,False,$25–50,20–30%,,14.4,2026-09-16 23:25:19.134315+00:00
B09X5WMVW5,"Toomett Women‘s Hiking Cargo Pants UPF 50 Quick Dry with Zipper Pockets | Lightweight, Travel, Golf, Safari,sun protection,water resistant",Toomett,472017,https://www.amazon.com/Womens-Hiking-Lightweight-Camping-Pockets/dp/B09X5WMVW5,https://m.media-amazon.com/images/I/31aSrHSlUVL,USD,32.99,38.49,14.0,14% off,BEST_DEAL,AVAILABLE,0058ee37,,,,,,,gl_apparel,PANTS,"7141123011,7141124011",True,False,departments:7141124011,14.0,5.5,,False,$25–50,10–20%,,8.4,2026-09-16 23:25:19.134315+00:00
B0H4L8PLBP,"Ekouaer 2 Piece Sets for Women Half Zip Lounge Sets Matching Fall Outfits | Airport Travel Outfits, Wide Leg Sweatpants, Athleisure Workout Set SweatSuits, 2026 Fashion Fall Winter Loungewear Set",Ekouaer,259931,https://www.amazon.com/Ekouaer-Piece-Lounge-Matching-Outfits/dp/B0H4L8PLBP,https://m.media-amazon.com/images/I/315ppGZhZAL,USD,35.99,45.99,22.0,22% off,LIGHTNING_DEAL,AVAILABLE,9a2262bb,13.0,2026-09-17 01:55:00+00:00,,,,,gl_apparel,COORDINATED_OUTFIT,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,22.0,10.0,2.5,True,$25–50,20–30%,,13.2,2026-09-16 23:25:19.134315+00:00
B09YH3YJ2T,Rilista Women's Slingback Kitten Heels Closed Pointed Toe Backless Wedding Party Dress Pumps Shoes,Rilista,1073826,https://www.amazon.com/Rilista-Womens-Pointed-Wedding-Slingback/dp/B09YH3YJ2T,https://m.media-amazon.com/images/I/31eXgjx4xIL,USD,29.94,39.99,25.0,25% off,LIGHTNING_DEAL,AVAILABLE,1f5a3b7d,70.0,2026-09-17 03:50:00+00:00,,,,,gl_shoes,SHOES,"679337011,7141123011,7141124011,7147440011",True,False,departments:7141124011,25.0,10.05,4.4,True,$25–50,20–30%,,15.0,2026-09-16 23:25:19.134315+00:00
B0BZBYC138,"Bruno Marc Men's Dress Oxfords Casual Derby Sneakers | Breathable Perforated Synthetic Leather, Cushioned Insole, Shock-absorbent Outfit, Fit Boardrooms Bars Daily Wear & Events",Bruno Marc,264169,https://www.amazon.com/Bruno-Marc-Dress-OxfordsShoes-Black/dp/B0BZBYC138,https://m.media-amazon.com/images/I/31YZvk9jJDL,USD,36.88,56.99,35.0,35% off,BEST_DEAL,AVAILABLE,402f02a3,,,,,,,gl_shoes,SHOES,"679255011,7141123011,7141124011,7147441011",True,False,departments:7141124011,35.0,20.11,,False,$25–50,30–40%,,21.0,2026-09-16 23:25:19.134315+00:00
B08LB94KDX,"G Gradual Women's Pants with Deep Pockets 7/8 Stretch Ankle Sweatpants | Golf, Athletic, Travel, Lounge, Business Casual, Teacher, Drawstring Waist, Butter Soft 4-Way Stretch, Lightweight",G Gradual,331282,https://www.amazon.com/Gradual-Pockets-Sweatpants-Athletic-XX-Large/dp/B08LB94KDX,https://m.media-amazon.com/images/I/31kz7NZE+VL,USD,,,,,,,,,,,,,,gl_apparel,PANTS,"7141123011,7141124011",True,False,departments:7141124011,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B09Z62QVKJ,"CHAOREN Men's Leather Ratchet Belt - Customizable Fit (35mm) | Smooth Sliding, Precise Micro‑Adjust, Trim to Fit, Dress & Casual Wear, Gift Box",CHAOREN,424869,https://www.amazon.com/CHAOREN-Ratchet-Belt-men-Adjustable/dp/B09Z62QVKJ,https://m.media-amazon.com/images/I/41j8dZw8ugL,USD,16.99,19.99,15.0,15% off,LIGHTNING_DEAL,AVAILABLE,fcfa70a2,18.0,2026-09-17 05:55:00+00:00,,,,,gl_apparel,APPAREL_BELT,"7141123011,7141124011,7147441011",True,False,departments:7141124011,15.0,3.0,6.5,True,$10–25,10–20%,,9.0,2026-09-16 23:25:19.134315+00:00
B09YTVKBQ1,"PRETTYGARDEN Women's One Shoulder Cocktail Maxi Dresses | Sleeveless Bow, Ruched Waist, Side Slit, Long Bodycon Dress, Elegant Semi Formal, Wedding Guest Party, Summer Outfits",PRETTYGARDEN,331302,https://www.amazon.com/PRETTYGARDEN-Shoulder-Dresses-Sleeveless-Bodycon/dp/B09YTVKBQ1,https://m.media-amazon.com/images/I/31C9WN6ZtNL,USD,50.98,68.99,26.0,26% off,LIGHTNING_DEAL,AVAILABLE,d8e1c2d7,40.0,2026-09-17 02:25:00+00:00,,,,,gl_apparel,DRESS,"1040660,7141123011,7141124011,7147440011",True,False,departments:7141124011,26.0,18.01,3.0,True,$50–100,20–30%,,15.6,2026-09-16 23:25:19.134315+00:00
B092QX8341,"BRONAX Cushioned Thick Sole Pillow Slippers for Women and Men Y10 | Cloud-Like Soft Sole, Foot Pain Relief, EVA Platform Sole, Indoor Outdoor Slides, Waterproof Shower Ready, Quick-Drying",BRONAX,357242,https://www.amazon.com/BRONAX-Slippers-Non-Slip-Cushion-Bathroom/dp/B092QX8341,https://m.media-amazon.com/images/I/41cGK6uyooL,USD,20.35,31.19,35.0,35% off,BEST_DEAL,AVAILABLE,60d9d627,,,,,,,gl_shoes,SLIPPER,"7141123011,679337011,7147441011,7147440011,7141124011,679255011",True,False,departments:7141124011,35.0,10.84,,False,$10–25,30–40%,,21.0,2026-09-16 23:25:19.134315+00:00
B073TVWLMZ,MAGE MALE Men's 3 Pieces Suit Elegant Solid One Button Slim Fit Single Breasted Party Blazer Vest Pants Set,MAGE MALE,490290,https://www.amazon.com/MAGE-MALE-Pieces-Elegant-Breasted/dp/B073TVWLMZ,https://m.media-amazon.com/images/I/41J0c4fOEfL,USD,,,,,,,,,,,,,,gl_apparel,SUIT,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0B463B981,PIZZ ANNU Women's Low Block Chunky Heels Sandals Comfortable Open Toe Ankle Strap Party Dress Pump Shoes Strappy Buckle Heeled Sandal with 2 Inches Tall Thick Heel Design,PIZZ ANNU,340791,https://www.amazon.com/PIZZ-ANNU-Sandals-Wedding-Glitter/dp/B0B463B981,https://m.media-amazon.com/images/I/41mrkHspzML,USD,28.04,32.99,15.0,15% off,LIGHTNING_DEAL,AVAILABLE,6058f043,7.0,2026-09-17 05:30:00+00:00,,,,,gl_shoes,SANDAL,"679337011,7141123011,7141124011,7147440011",True,False,departments:7141124011,15.0,4.95,6.1,True,$25–50,10–20%,,9.0,2026-09-16 23:25:19.134315+00:00
B0DCF9KN7R,LULLASONG Women's Kitten Heels Sandals Square Open Toe Flip Flop Heels 1.8-2 Inch Heeled Sandals for Women,LULLASONG,5892927,https://www.amazon.com/LULLASONG-Womens-Kitten-Sandals-Square/dp/B0DCF9KN7R,https://m.media-amazon.com/images/I/31G5HwmiI9L,USD,29.58,35.99,18.0,18% off,BEST_DEAL,AVAILABLE,f6968721,,,,,,,gl_shoes,SANDAL,"679337011,7141123011,7141124011,7147440011",True,False,departments:7141124011,18.0,6.41,,False,$25–50,10–20%,,10.8,2026-09-16 23:25:19.134315+00:00
B0CR6HB3T3,"baleaf Women's Travel Pants Lightweight Stretch with Zip Pockets | Petite Fit Available, Secure Zip Pockets, Business Casual Slacks, Stretch Comfort for golf walking Jogging",baleaf,39227,https://www.amazon.com/BALEAF-Womens-Stretch-Pockets-Casual/dp/B0CR6HB3T3,https://m.media-amazon.com/images/I/312T1zv5gBL,USD,27.99,39.99,30.0,30% off,BEST_DEAL,AVAILABLE,21d73bf8,,,,,,,gl_apparel,PANTS,"7141123011,7141124011",True,False,departments:7141124011,30.0,12.0,,False,$25–50,20–30%,,18.0,2026-09-16 23:25:19.134315+00:00
B0DYTCM1LR,Lusead Men's Dress Shirts Long Sleeve Stretch Wrinkle Free Wedding Formal Business Button Down Shirt,Lusead,6416357,https://www.amazon.com/Lusead-Shirts-Wedding-Wrinkle-Stretch/dp/B0DYTCM1LR,https://m.media-amazon.com/images/I/31rbFSqoIqL,USD,13.48,18.99,29.0,29% off,BEST_DEAL,AVAILABLE,c32eafc4,,,,,,,gl_apparel,SHIRT,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,29.0,5.51,,False,$10–25,20–30%,,17.4,2026-09-16 23:25:19.134315+00:00
B0FRTZCBGC,ROUWELL Men’s Wrinkle Free Dress Shirts Regular Fit Long Sleeve Non Iron Business Casual Wedding Stretch Button Down Shirt,,18017791,https://www.amazon.com/ROUWELL-Wrinkle-Stretch-Business-Wedding/dp/B0FRTZCBGC,https://m.media-amazon.com/images/I/31E0x5fZSnL,USD,14.99,17.99,17.0,17% off,BEST_DEAL,AVAILABLE,77fdcfe7,,,,,,,gl_apparel,SHIRT,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,17.0,3.0,,False,$10–25,10–20%,,10.2,2026-09-16 23:25:19.134315+00:00
B0C1Z64LJR,Men's Cotton T-Shirts Oversized Unisex Short Sleeves Casual Loose Wash Solid Basic Tee Tops,KEEPSHOWING,1135119,https://www.amazon.com/Oversized-T-Shirts-Vintage-Sleeves-Coffee/dp/B0C1Z64LJR,https://m.media-amazon.com/images/I/41og0L39BpL,USD,23.06,33.24,31.0,31% off,LIGHTNING_DEAL,AVAILABLE,23eee753,5.0,2026-09-17 01:20:00+00:00,,,,,gl_apparel,SHIRT,"1040658,7141123011,7141124011,7147441011",True,False,departments:7141124011,31.0,10.18,1.9,True,$10–25,30–40%,,18.6,2026-09-16 23:25:19.134315+00:00
